     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      2304,         0,         0,    3.34,herald_mwpm,ad65c923e607e9d37040175098c4ae54b2905d65be5b2373fe69ec363212b8fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.001,""r_e"":0.5,""rounds"":7}",
       512,         0,         0,    1.24,herald_mwpm,5f5f9d2cdf515e035c16547dc735d3a8c47a2004a5ec89b59688cc2c57ff142b,"{""config"":""erasure_r50"",""d"":7,""p"":0.0031622776601683794,""r_e"":0.5,""rounds"":7}",
      1280,         0,         0,    2.73,herald_mwpm,e4830d7d80b478630ffb82c7c5178b658efd904c0cd109df5acd91525b484d0f,"{""config"":""erasure_r50"",""d"":7,""p"":0.0021544346900318843,""r_e"":0.5,""rounds"":7}",
       640,         0,         0,    1.62,herald_mwpm,5f8568f78b6d09b9bcd7b720671ac3b9fa7f5b3211acb9b23da64558f25aa4fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
       768,         1,         0,    1.91,herald_mwpm,5f5f9d2cdf515e035c16547dc735d3a8c47a2004a5ec89b59688cc2c57ff142b,"{""config"":""erasure_r50"",""d"":7,""p"":0.0031622776601683794,""r_e"":0.5,""rounds"":7}",
      1792,         0,         0,    3.32,herald_mwpm,3947fc14465d7e66534edb2c16af691d17baf0d2a5da3b03f9f8ce97c5618992,"{""config"":""erasure_r50"",""d"":7,""p"":0.0014677992676220691,""r_e"":0.5,""rounds"":7}",
       896,         5,         0,    2.42,herald_mwpm,5f8568f78b6d09b9bcd7b720671ac3b9fa7f5b3211acb9b23da64558f25aa4fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      3072,         0,         0,    4.56,herald_mwpm,ad65c923e607e9d37040175098c4ae54b2905d65be5b2373fe69ec363212b8fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.001,""r_e"":0.5,""rounds"":7}",
     17807,        64,         0,    10.8,herald_mwpm,675017e463cc457f8dba892efcc6263147243d8a65e7a591768a6692be903b0e,"{""config"":""erasure_r50"",""d"":5,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":5}",
      1536,         0,         0,    3.39,herald_mwpm,e4830d7d80b478630ffb82c7c5178b658efd904c0cd109df5acd91525b484d0f,"{""config"":""erasure_r50"",""d"":7,""p"":0.0021544346900318843,""r_e"":0.5,""rounds"":7}",
       273,         0,         0,   0.011,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      1024,         3,         0,   0.019,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      1024,         0,         0,    2.58,herald_mwpm,5f5f9d2cdf515e035c16547dc735d3a8c47a2004a5ec89b59688cc2c57ff142b,"{""config"":""erasure_r50"",""d"":7,""p"":0.0031622776601683794,""r_e"":0.5,""rounds"":7}",
      2048,         9,         0,   0.037,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      2048,         4,         0,   0.037,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      2048,         6,         0,   0.043,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      3072,         5,         0,   0.055,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      5120,        17,         0,   0.093,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      6144,        26,         0,   0.108,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      8192,        29,         0,   0.156,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
     11264,        39,         0,   0.216,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
     16384,        63,         0,   0.296,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
     22528,        75,         0,   0.404,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
     19855,        62,         0,   0.366,blind_mwpm,6d2ea428ce0f6d60ba86c71294f7cbbbf3bc7698003e6df963c9c41184f74893,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      2304,         0,         0,    4.34,herald_mwpm,3947fc14465d7e66534edb2c16af691d17baf0d2a5da3b03f9f8ce97c5618992,"{""config"":""erasure_r50"",""d"":7,""p"":0.0014677992676220691,""r_e"":0.5,""rounds"":7}",
        17,         0,         0,   0.048,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      1280,         0,         0,    3.32,herald_mwpm,5f8568f78b6d09b9bcd7b720671ac3b9fa7f5b3211acb9b23da64558f25aa4fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
       128,         1,         0,   0.345,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
       128,         1,         0,   0.335,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
     21504,       237,         0,    16.6,herald_mwpm,f6af75650281cb20d3b11ecaf89c4b815329f0308b20487651b0f73ca5b0c28f,"{""config"":""erasure_r50"",""d"":5,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":5}",
      1280,         1,         0,    3.14,herald_mwpm,5f5f9d2cdf515e035c16547dc735d3a8c47a2004a5ec89b59688cc2c57ff142b,"{""config"":""erasure_r50"",""d"":7,""p"":0.0031622776601683794,""r_e"":0.5,""rounds"":7}",
       128,         1,         0,   0.340,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
       128,         0,         0,   0.333,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
       128,         0,         0,   0.338,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
       128,         0,         0,   0.344,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      2048,         0,         0,    4.56,herald_mwpm,e4830d7d80b478630ffb82c7c5178b658efd904c0cd109df5acd91525b484d0f,"{""config"":""erasure_r50"",""d"":7,""p"":0.0021544346900318843,""r_e"":0.5,""rounds"":7}",
       128,         1,         0,   0.341,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
       128,         0,         0,   0.349,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
       128,         1,         0,   0.335,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
       128,         0,         0,   0.341,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      4352,         0,         0,    6.32,herald_mwpm,ad65c923e607e9d37040175098c4ae54b2905d65be5b2373fe69ec363212b8fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.001,""r_e"":0.5,""rounds"":7}",
       256,         2,         0,   0.681,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      1664,         1,         0,    4.37,herald_mwpm,5f8568f78b6d09b9bcd7b720671ac3b9fa7f5b3211acb9b23da64558f25aa4fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
       256,         3,         0,   0.733,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      1792,         0,         0,    4.43,herald_mwpm,5f5f9d2cdf515e035c16547dc735d3a8c47a2004a5ec89b59688cc2c57ff142b,"{""config"":""erasure_r50"",""d"":7,""p"":0.0031622776601683794,""r_e"":0.5,""rounds"":7}",
       384,         1,         0,    1.06,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      3328,         0,         0,    6.00,herald_mwpm,3947fc14465d7e66534edb2c16af691d17baf0d2a5da3b03f9f8ce97c5618992,"{""config"":""erasure_r50"",""d"":7,""p"":0.0014677992676220691,""r_e"":0.5,""rounds"":7}",
       512,         3,         0,    1.36,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      9216,       109,         0,    6.99,herald_mwpm,f6af75650281cb20d3b11ecaf89c4b815329f0308b20487651b0f73ca5b0c28f,"{""config"":""erasure_r50"",""d"":5,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":5}",
       273,         2,         0,   0.013,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      1024,        10,         0,   0.023,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      1024,        12,         0,   0.024,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      2048,        31,         0,   0.048,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      2048,        27,         0,   0.051,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      3072,        45,         0,   0.067,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      2816,         0,         0,    6.11,herald_mwpm,e4830d7d80b478630ffb82c7c5178b658efd904c0cd109df5acd91525b484d0f,"{""config"":""erasure_r50"",""d"":7,""p"":0.0021544346900318843,""r_e"":0.5,""rounds"":7}",
      4096,        57,         0,   0.089,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      5120,        65,         0,   0.118,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      7168,       129,         0,   0.156,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      9216,       149,         0,   0.215,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
       640,         9,         0,    1.73,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
     13312,       191,         0,   0.311,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
     17408,       260,         0,   0.409,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      2048,        22,         0,   0.045,blind_mwpm,ff3e4b62e40d0a658d9cdc42565dafa22bcfa681fb7da1796dd9c4848e5e2bc9,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
         1,         0,         0,   0.012,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
        16,         0,         0,   0.053,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
       128,         0,         0,   0.356,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
      2304,         0,         0,    5.98,herald_mwpm,5f8568f78b6d09b9bcd7b720671ac3b9fa7f5b3211acb9b23da64558f25aa4fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
       128,         4,         0,   0.346,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
       128,         3,         0,   0.340,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
       896,         2,         0,    2.42,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
       128,         4,         0,   0.355,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
      2560,         0,         0,    6.14,herald_mwpm,5f5f9d2cdf515e035c16547dc735d3a8c47a2004a5ec89b59688cc2c57ff142b,"{""config"":""erasure_r50"",""d"":7,""p"":0.0031622776601683794,""r_e"":0.5,""rounds"":7}",
       128,         4,         0,   0.331,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
       128,         5,         0,   0.356,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
      5888,         0,         0,    8.52,herald_mwpm,ad65c923e607e9d37040175098c4ae54b2905d65be5b2373fe69ec363212b8fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.001,""r_e"":0.5,""rounds"":7}",
       128,         4,         0,   0.350,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
       128,         6,         0,   0.345,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
       128,         2,         0,   0.349,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
       256,         4,         0,   0.680,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
       256,         5,         0,   0.713,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
      1152,         8,         0,    3.14,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      4864,         0,         0,    8.84,herald_mwpm,3947fc14465d7e66534edb2c16af691d17baf0d2a5da3b03f9f8ce97c5618992,"{""config"":""erasure_r50"",""d"":7,""p"":0.0014677992676220691,""r_e"":0.5,""rounds"":7}",
       384,         7,         0,    1.06,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
       512,         8,         0,    1.39,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
      4096,         0,         0,    8.93,herald_mwpm,e4830d7d80b478630ffb82c7c5178b658efd904c0cd109df5acd91525b484d0f,"{""config"":""erasure_r50"",""d"":7,""p"":0.0021544346900318843,""r_e"":0.5,""rounds"":7}",
       640,         6,         0,    1.76,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
      1664,         6,         0,    4.46,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      3328,         5,         0,    8.62,herald_mwpm,5f8568f78b6d09b9bcd7b720671ac3b9fa7f5b3211acb9b23da64558f25aa4fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      3584,         1,         0,    8.82,herald_mwpm,5f5f9d2cdf515e035c16547dc735d3a8c47a2004a5ec89b59688cc2c57ff142b,"{""config"":""erasure_r50"",""d"":7,""p"":0.0031622776601683794,""r_e"":0.5,""rounds"":7}",
       896,        15,         0,    2.52,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
      8448,         0,         0,    11.9,herald_mwpm,ad65c923e607e9d37040175098c4ae54b2905d65be5b2373fe69ec363212b8fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.001,""r_e"":0.5,""rounds"":7}",
      1152,        27,         0,    3.18,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
      2304,        11,         0,    6.23,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      6656,         0,         0,    12.2,herald_mwpm,3947fc14465d7e66534edb2c16af691d17baf0d2a5da3b03f9f8ce97c5618992,"{""config"":""erasure_r50"",""d"":7,""p"":0.0014677992676220691,""r_e"":0.5,""rounds"":7}",
      1664,        27,         0,    4.62,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
      5376,         0,         0,    11.9,herald_mwpm,e4830d7d80b478630ffb82c7c5178b658efd904c0cd109df5acd91525b484d0f,"{""config"":""erasure_r50"",""d"":7,""p"":0.0021544346900318843,""r_e"":0.5,""rounds"":7}",
      4480,         3,         0,    11.9,herald_mwpm,5f8568f78b6d09b9bcd7b720671ac3b9fa7f5b3211acb9b23da64558f25aa4fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      4864,         2,         0,    12.0,herald_mwpm,5f5f9d2cdf515e035c16547dc735d3a8c47a2004a5ec89b59688cc2c57ff142b,"{""config"":""erasure_r50"",""d"":7,""p"":0.0031622776601683794,""r_e"":0.5,""rounds"":7}",
      3072,         5,         0,    8.43,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      2176,        41,         0,    6.11,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
     11264,         0,         0,    16.7,herald_mwpm,ad65c923e607e9d37040175098c4ae54b2905d65be5b2373fe69ec363212b8fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.001,""r_e"":0.5,""rounds"":7}",
      2944,        51,         0,    8.40,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
      8960,         0,         0,    16.8,herald_mwpm,3947fc14465d7e66534edb2c16af691d17baf0d2a5da3b03f9f8ce97c5618992,"{""config"":""erasure_r50"",""d"":7,""p"":0.0014677992676220691,""r_e"":0.5,""rounds"":7}",
      4352,        20,         0,    12.0,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
      7424,         0,         0,    16.7,herald_mwpm,e4830d7d80b478630ffb82c7c5178b658efd904c0cd109df5acd91525b484d0f,"{""config"":""erasure_r50"",""d"":7,""p"":0.0021544346900318843,""r_e"":0.5,""rounds"":7}",
      6144,        11,         0,    16.7,herald_mwpm,5f8568f78b6d09b9bcd7b720671ac3b9fa7f5b3211acb9b23da64558f25aa4fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      6656,         0,         0,    16.8,herald_mwpm,5f5f9d2cdf515e035c16547dc735d3a8c47a2004a5ec89b59688cc2c57ff142b,"{""config"":""erasure_r50"",""d"":7,""p"":0.0031622776601683794,""r_e"":0.5,""rounds"":7}",
      4352,       102,         0,    12.0,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
      6016,        21,         0,    16.5,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
     15616,         0,         0,    23.0,herald_mwpm,ad65c923e607e9d37040175098c4ae54b2905d65be5b2373fe69ec363212b8fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.001,""r_e"":0.5,""rounds"":7}",
     12544,         0,         0,    23.2,herald_mwpm,3947fc14465d7e66534edb2c16af691d17baf0d2a5da3b03f9f8ce97c5618992,"{""config"":""erasure_r50"",""d"":7,""p"":0.0014677992676220691,""r_e"":0.5,""rounds"":7}",
     10496,         0,         0,    23.2,herald_mwpm,e4830d7d80b478630ffb82c7c5178b658efd904c0cd109df5acd91525b484d0f,"{""config"":""erasure_r50"",""d"":7,""p"":0.0021544346900318843,""r_e"":0.5,""rounds"":7}",
      8704,        11,         0,    23.2,herald_mwpm,5f8568f78b6d09b9bcd7b720671ac3b9fa7f5b3211acb9b23da64558f25aa4fe,"{""config"":""erasure_r50"",""d"":7,""p"":0.004641588833612777,""r_e"":0.5,""rounds"":7}",
      6016,       109,         0,    16.7,herald_mwpm,ff9055adc164ced27fdd7d178de984664bd359a0d42165be4c118137888e6d33,"{""config"":""erasure_r50"",""d"":7,""p"":0.01,""r_e"":0.5,""rounds"":7}",
      9472,         2,         0,    23.5,herald_mwpm,5f5f9d2cdf515e035c16547dc735d3a8c47a2004a5ec89b59688cc2c57ff142b,"{""config"":""erasure_r50"",""d"":7,""p"":0.0031622776601683794,""r_e"":0.5,""rounds"":7}",
      8448,        46,         0,    23.2,herald_mwpm,cf2a328b656f0161283f34fea423c0619c1a050e5ace6b305b22b8ae0bcfb888,"{""config"":""erasure_r50"",""d"":7,""p"":0.006812920690579608,""r_e"":0.5,""rounds"":7}",
